EmployeeNumber,Surname,GivenName,Gender,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
7992,Richards,Arthur,M,Shelf Stocker,Processed Foods,Vancouver,Stores,33.53371857,6.243494246,32.87747771,Stores
7993,Souza,Betty,F,Shelf Stocker,Processed Foods,Vancouver,Stores,49.23899232,5.761222156,68.20428134,Stores
7994,Watts,Tonie,F,Shelf Stocker,Processed Foods,Vancouver,Stores,49.85960552,4.525858701,152.7365312,Stores
7995,Johnson,Sandra,F,Cashier,Customer Service,Victoria,Stores,52.38157818,3.030298896,96.29174374,Stores
7996,Perkins,Reginald,M,Cashier,Customer Service,New Westminster,Stores,26.95816213,4.386526735,2.539808521,Stores
7997,Whitman,Sandra,F,Cashier,Customer Service,Dawson Creek,Stores,42.04693895,4.068470719,0,Stores
7998,Carter,Joanne,F,Shelf Stocker,Processed Foods,Vancouver,Stores,40.61740236,2.532595859,0,Stores
7999,Lebowitz,Josephine,F,Cashier,Customer Service,Vancouver,Stores,41.88388358,2.332512976,89.14538288,Stores
8000,Friedman,Donald,M,Dairy Person,Dairy,Burnaby,Stores,59.90481405,1.218848639,119.7719551,Stores
8001,Mayer,Shawn,M,Cashier,Customer Service,Prince George,Stores,49.88454837,2.379805991,100.4975504,Stores
8002,Lake,Robert,M,Cashier,Customer Service,Vancouver,Stores,46.3557087,5.267234582,37.8582025,Stores
8003,Johnston,John,M,Cashier,Customer Service,Richmond,Stores,58.25747216,5.09975684,155.770902,Stores
8004,Barksdale,Robert,M,Cashier,Customer Service,Prince George,Stores,46.79880929,3.381587774,69.69669513,Stores
8005,Baker,Henry,M,Cashier,Customer Service,Vancouver,Stores,45.79502846,2.683362131,83.47691558,Stores
8006,Howell,Jane,F,Cashier,Customer Service,North Vancouver,Stores,39.49032239,6.75246504,75.09542443,Stores
8007,Santibanez,Cheryl,F,Cashier,Customer Service,Vancouver,Stores,41.28513156,1.123697055,51.63428602,Stores
8008,Wood,Lynn,M,Cashier,Customer Service,Vancouver,Stores,44.79491368,3.534613135,47.23599425,Stores
8009,Ellis,Stephanie,F,Dairy Person,Dairy,Burnaby,Stores,27.14409147,5.360599322,15.82353175,Stores
8010,Vasquez,Alice,F,Cashier,Customer Service,Surrey,Stores,54.79425395,3.34516558,103.9787285,Stores
8011,Anderson,Herman,M,Cashier,Customer Service,Vancouver,Stores,35.33193988,5.798517989,26.4313008,Stores
8012,Collier,Florence,F,Dairy Person,Dairy,Burnaby,Stores,44.60565863,5.669838628,118.8783364,Stores
8013,Brown,Seth,M,Cashier,Customer Service,Williams Lake,Stores,42.25658521,3.979362875,54.20331269,Stores
8014,Kruger,Marilyn,F,Cashier,Customer Service,Victoria,Stores,50.41380992,4.76480895,121.1337876,Stores
8015,Jones,Britni,F,Cashier,Customer Service,Kelowna,Stores,57.95190589,3.349453092,128.0868658,Stores
8016,Dumais,Robert,M,Cashier,Customer Service,Vancouver,Stores,55.97578836,4.395712266,128.9502124,Stores
8017,Lavelle,Angela,F,Dairy Person,Dairy,Pitt Meadows,Stores,34.87266188,3.408487697,0,Stores
8018,Oliver,Myra,F,Cashier,Customer Service,Vernon,Stores,22.39875654,5.245372171,0,Stores
8019,Wagnon,James,M,Cashier,Customer Service,Victoria,Stores,40.01292273,4.636527985,18.90752877,Stores
8020,Kelly,Jess,M,Cashier,Customer Service,Kelowna,Stores,30.81162055,3.919705993,13.13462682,Stores
8021,Cooper,Anthony,M,Cashier,Customer Service,Kamloops,Stores,33.81624878,3.915535584,0,Stores
8022,Guzman,Grace,F,Cashier,Customer Service,New Westminster,Stores,41.79256148,5.755636085,70.8907577,Stores
8023,Sanders,Leroy,M,Cashier,Customer Service,Vancouver,Stores,38.82105544,4.366880396,10.68641869,Stores
8024,Ramos,Amy,F,Cashier,Customer Service,New Westminster,Stores,31.7415021,4.181623444,58.33350329,Stores
8025,Turner,Glenn,M,Cashier,Customer Service,Vancouver,Stores,53.55200719,5.715897219,135.6020195,Stores
8026,Villanueva,Doris,F,Cashier,Customer Service,Prince George,Stores,47.01073117,3.057102942,127.3839383,Stores
8027,Horan,George,M,Cashier,Customer Service,Victoria,Stores,53.89310286,7.162161066,120.3754855,Stores
8028,Downey,Brandon,M,Cashier,Customer Service,Nanaimo,Stores,38.1215794,5.462859531,73.17794867,Stores
8029,Alexander,Ricardo,M,Cashier,Customer Service,Nanaimo,Stores,36.74449298,5.643191514,0,Stores
8030,Isaacs,Frank,M,Cashier,Customer Service,New Westminster,Stores,30.70727458,3.576455493,0,Stores
8031,Corns,Sade,F,Shelf Stocker,Processed Foods,Cranbrook,Stores,44.19825678,4.364276852,60.01958369,Stores
8032,McBee,Gwendolyn,F,Cashier,Customer Service,Vancouver,Stores,32.78453125,4.736381962,37.93638295,Stores
8033,Cummings,Harold,M,Cashier,Customer Service,Surrey,Stores,50.16556135,4.957416906,40.15195046,Stores
8034,Mancuso,Melisa,F,Cashier,Customer Service,Victoria,Stores,31.34885701,4.475388263,24.35114151,Stores
8035,Dickson,Roger,M,Cashier,Customer Service,Grand Forks,Stores,54.04328961,6.081224001,70.19885916,Stores
8036,Wheeler,Jennifer,F,Cashier,Customer Service,New Westminister,Stores,34.20802231,4.499670206,0,Stores
8037,Small,Kenneth,M,Cashier,Customer Service,Abbotsford,Stores,41.03737228,5.05115256,53.78976016,Stores
8038,Numbers,Andre,M,Cashier,Customer Service,New Westminster,Stores,48.30957791,6.615292252,72.03086061,Stores
8039,Faulkner,Barbara,F,Cashier,Customer Service,Prince George,Stores,39.72412931,7.48027135,68.38227676,Stores
8040,Oconnell,Henry,M,Cashier,Customer Service,Prince George,Stores,42.83789576,3.535849815,24.27061608,Stores
8041,Richardson,Jay,M,Cashier,Customer Service,Vancouver,Stores,33.6500217,5.350316302,0,Stores
8042,Anderson,Miguel,M,Cashier,Customer Service,Fort Nelson,Stores,64.2991888,5.416133151,156.0545084,Stores
8043,Mui,Lisa,F,Cashier,Customer Service,Nanaimo,Stores,60.91771477,6.031687008,165.0528157,Stores
8044,Stanton,David,M,Cashier,Customer Service,Vancouver,Stores,33.79886669,6.388712959,19.32057541,Stores
8045,Blair,John,M,Cashier,Customer Service,Nanaimo,Stores,44.19848572,5.756177112,43.79313018,Stores
8046,Knight,Lynn,F,Cashier,Customer Service,Kelowna,Stores,48.98240685,2.101254414,76.7177759,Stores
8047,Oliver,Keith,M,Cashier,Customer Service,New Westminister,Stores,52.80368555,3.939524582,86.289131,Stores
8048,Womack,Robert,M,Shelf Stocker,Processed Foods,Cranbrook,Stores,38.96234633,4.283863938,3.734326071,Stores
8049,Gardner,Adrian,M,Cashier,Customer Service,Vancouver,Stores,39.24486935,3.244039934,41.43827948,Stores
8050,Cowan,Vickie,F,Cashier,Customer Service,Quesnel,Stores,42.46210704,4.16801034,77.70888327,Stores
8051,Cano,Michael,M,Cashier,Customer Service,Abbotsford,Stores,44.28829771,3.400019336,96.86668964,Stores
8052,Garrard,Kimberly,F,Cashier,Customer Service,Vancouver,Stores,22.78937664,6.820509253,0,Stores
8053,Roldan,Alexander,M,Cashier,Customer Service,Nanaimo,Stores,30.44718087,7.85353474,13.01616227,Stores
8054,Nathaniel,Nellie,F,Cashier,Customer Service,Vancouver,Stores,44.36457745,4.402027936,85.6304544,Stores
8055,Green,David,M,Cashier,Customer Service,New Westminister,Stores,47.25372444,7.207406627,108.1380027,Stores
8056,Evans,Corina,F,Cashier,Customer Service,North Vancouver,Stores,58.28036639,6.972050678,164.6286783,Stores
8057,Roberts,Jennifer,F,Cashier,Customer Service,Vancouver,Stores,38.27910344,4.118901496,42.98991037,Stores
8058,Fleetwood,William,M,Cashier,Customer Service,Trail,Stores,42.66205557,3.704720421,8.030903329,Stores
8059,Kelson,Alan,M,Cashier,Customer Service,New Westminster,Stores,35.44774351,2.416216995,62.21125058,Stores
8060,Hill,Katrina,F,Cashier,Customer Service,Victoria,Stores,37.32363853,5.956223654,50.13107946,Stores
8061,Bachman,Pauline,F,Cashier,Customer Service,Vancouver,Stores,16.12902831,4.6454493,0,Stores
8062,Smith,Eldora,F,Cashier,Customer Service,Trail,Stores,37.26112994,5.793884728,80.0483072,Stores
8063,Sanford,Pablo,M,Cashier,Customer Service,Kamloops,Stores,41.41184141,6.40867656,60.76040148,Stores
8064,Redd,Edward,M,Cashier,Customer Service,Kamloops,Stores,60.48311123,0.638899815,121.8828319,Stores
8065,Rock,Judy,F,Cashier,Customer Service,Squamish,Stores,45.19334688,5.399132324,90.00511194,Stores
8066,Banner,Roger,M,Cashier,Customer Service,Nanaimo,Stores,53.90842137,3.856239311,118.1591728,Stores
8067,Williams,Ruben,M,Cashier,Customer Service,Cranbrook,Stores,47.17578782,4.025916304,55.41293825,Stores
8068,McDonald,Brian,M,Cashier,Customer Service,Fort St John,Stores,51.02386435,5.657041614,60.16921696,Stores
8069,Weatherspoon,Jacqueline,F,Cashier,Customer Service,New Westminister,Stores,47.40531465,1.72284621,73.68011079,Stores
8070,Zajicek,Mary,F,Cashier,Customer Service,Fort Nelson,Stores,42.28744316,4.891073088,72.70602404,Stores
8071,Marino,Irene,F,Cashier,Customer Service,Prince George,Stores,29.03471685,2.759133894,1.367883387,Stores
8072,Jones,Beatrice,F,Cashier,Customer Service,West Vancouver,Stores,31.56737784,4.688273986,0,Stores
8073,Krueger,Jean,F,Cashier,Customer Service,Vancouver,Stores,61.12457107,2.988063083,143.5115126,Stores
8074,Colby,Aaron,M,Cashier,Customer Service,Nanaimo,Stores,33.94463624,6.272219367,48.00037947,Stores
8075,Pope,Frances,F,Cashier,Customer Service,Victoria,Stores,27.36165239,4.531369328,0,Stores
8076,Burton,Abel,M,Cashier,Customer Service,Vancouver,Stores,60.54283823,3.588815692,116.549773,Stores
8077,Licon,Amy,F,Cashier,Customer Service,Vernon,Stores,39.84527628,3.153352976,44.67629827,Stores
8078,Blankenship,Bette,F,Cashier,Customer Service,Terrace,Stores,39.95450583,5.268128362,36.13969807,Stores
8079,Garcia,Paul,M,Cashier,Customer Service,Vancouver,Stores,43.80808213,5.258737923,52.65157117,Stores
8080,Dunleavy,Gregory,M,Cashier,Customer Service,New Westminister,Stores,39.57047701,2.369372595,0,Stores
8081,Bolton,Ina,F,Cashier,Customer Service,Vancouver,Stores,32.927725,3.747700024,19.873774,Stores
8082,Durham,Elmer,M,Cashier,Customer Service,Kelowna,Stores,49.85906736,2.258422396,73.18435674,Stores
8083,Boyd,Amanda,F,Cashier,Customer Service,Aldergrove,Stores,44.5373826,3.989294417,95.71016803,Stores
8084,Peel,Sheila,F,Cashier,Customer Service,Vancouver,Stores,57.16155449,3.605363899,122.5292022,Stores
8085,Harris,Esther,F,Cashier,Customer Service,Kamloops,Stores,38.23672553,3.296788097,41.57023983,Stores
8086,Jennings,Daniel,M,Cashier,Customer Service,Squamish,Stores,54.75147605,7.180732166,118.169848,Stores
8087,Phillips,Thomas,M,Cashier,Customer Service,Victoria,Stores,27.89959733,5.493517575,14.42646153,Stores
8088,Edwards,Sandra,F,Cashier,Customer Service,New Westminster,Stores,31.97709023,4.015375249,6.845220036,Stores
8089,Sparks,Cheri,F,Cashier,Customer Service,Victoria,Stores,27.54903268,2.705737083,0,Stores
8090,Lindsay,Victor,M,Cashier,Customer Service,Nanaimo,Stores,29.13182691,6.291717706,0,Stores
8091,Bellamy,Daniel,M,Cashier,Customer Service,Prince George,Stores,35.19021556,4.156561362,33.63012454,Stores
8092,Watson,Joel,M,Cashier,Customer Service,New Westminster,Stores,44.25725204,6.39810516,47.27878895,Stores
8093,Wilson,Cynthia,F,Cashier,Customer Service,Kamloops,Stores,37.4354084,2.649809272,11.17024732,Stores
8094,Leet,Mary,F,Cashier,Customer Service,New Westminster,Stores,35.23935423,4.243979796,11.80111559,Stores
8095,Wells,Maureen,F,Cashier,Customer Service,Abbotsford,Stores,47.32334546,3.874075248,78.37713956,Stores
8096,Black,Faith,F,Dairy Person,Dairy,Burnaby,Stores,13.87029912,4.69560243,0,Stores
8097,Walker,Florence,F,Cashier,Customer Service,Surrey,Stores,15.66860655,4.854809399,0,Stores
8098,Murch,Ron,M,Dairy Person,Dairy,Burnaby,Stores,32.6212317,3.929874826,0,Stores
8099,Lunn,Iona,F,Cashier,Customer Service,Vancouver,Stores,53.72938698,5.963032801,182.1538348,Stores
8100,Branch,Noel,M,Cashier,Customer Service,Vancouver,Stores,53.69257195,5.879148478,110.6760973,Stores
8101,Engelhardt,Teresa,F,Dairy Person,Dairy,Burnaby,Stores,35.96026485,5.816567891,21.42179668,Stores
8102,Quintana,Jessie,F,Cashier,Customer Service,Richmond,Stores,38.31065702,3.592513408,67.30995985,Stores
8103,Osborn,Cameron,M,Cashier,Customer Service,Kamloops,Stores,71.23028108,2.773160826,204.1908678,Stores
8104,Manuel,Erin,F,Cashier,Customer Service,Vancouver,Stores,26.72222997,0.850222109,0,Stores
8105,Hallmark,Wanda,F,Cashier,Customer Service,New Westminister,Stores,42.96494597,5.418322806,96.58684763,Stores
8106,Golliday,Kristi,F,Cashier,Customer Service,Nanaimo,Stores,31.79662267,5.954132586,18.87619444,Stores
8107,Solomon,Christopher,M,Cashier,Customer Service,Victoria,Stores,33.23797644,6.292933586,0,Stores
8108,Nielson,Judy,F,Cashier,Customer Service,Victoria,Stores,40.9359786,3.588867725,59.24787914,Stores
8109,Greco,Walter,M,Cashier,Customer Service,Kelowna,Stores,47.12158594,3.632638846,64.2461991,Stores
8110,Marshall,Judy,F,Cashier,Customer Service,Aldergrove,Stores,27.15404868,2.883699488,0,Stores
8111,Webb,Barbara,F,Cashier,Customer Service,Victoria,Stores,51.70133996,4.396235668,70.6839858,Stores
8112,Kelley,Michael,M,Cashier,Customer Service,Surrey,Stores,29.91782704,8.066435459,14.9459044,Stores
8113,Broadway,Michael,M,Cashier,Customer Service,Langley,Stores,42.21618349,4.487447478,0,Stores
8114,Lawson,Dolores,F,Cashier,Customer Service,Williams Lake,Stores,55.40082526,2.210568879,134.1833183,Stores
8115,Miles,Josefina,F,Cashier,Customer Service,Vancouver,Stores,9.833235994,5.90351999,0,Stores
8116,Stjohn,Russell,M,Cashier,Customer Service,Prince George,Stores,36.10331992,8.359127543,25.727627,Stores
8117,Walden,Charles,M,Cashier,Customer Service,Terrace,Stores,38.43331368,3.726477137,29.54202664,Stores
8118,Aichele,Lynette,F,Cashier,Customer Service,New Westminster,Stores,47.87717347,5.595036981,118.7418587,Stores
8119,Khan,William,M,Cashier,Customer Service,Victoria,Stores,59.17858434,2.13436145,154.0799903,Stores
8120,Easley,Richard,M,Cashier,Customer Service,Prince George,Stores,46.74991756,6.27829924,48.55457347,Stores
8121,Benjamin,Rose,F,Cashier,Customer Service,Victoria,Stores,32.71690426,1.273650014,0,Stores
8122,Covington,Steven,M,Cashier,Customer Service,North Vancouver,Stores,58.19496828,6.795517211,165.8582707,Stores
8123,Whitaker,Maria,F,Cashier,Customer Service,Prince George,Stores,44.48361882,4.286702558,102.2936342,Stores
8124,Spain,Dominique,F,Cashier,Customer Service,Vancouver,Stores,45.86480343,2.965092667,118.9960685,Stores
8125,Adams,Mary,F,Dairy Person,Dairy,Burnaby,Stores,40.19145292,2.038303393,47.99882749,Stores
8126,Bogle,Mary,F,Cashier,Customer Service,Grand Forks,Stores,22.79601843,4.842060736,0,Stores
8127,Charles,Gladys,F,Cashier,Customer Service,Nanaimo,Stores,45.19915492,1.993985065,142.6606746,Stores
8128,Padilla,Leroy,M,Cashier,Customer Service,New Westminster,Stores,53.03831802,1.016291501,113.7382341,Stores
8129,Gibson,Linda,F,Cashier,Customer Service,Vancouver,Stores,58.26264416,5.214203563,167.6526492,Stores
8130,Riley,Troy,M,Cashier,Customer Service,Victoria,Stores,53.36563741,4.06176519,59.09263702,Stores
8131,Miller,Creola,F,Cashier,Customer Service,Victoria,Stores,45.90795287,3.806612129,74.47289201,Stores
8132,Krok,Sean,M,Cashier,Customer Service,Chilliwack,Stores,44.26585808,3.306430244,25.54215691,Stores
8133,Vogel,Kenneth,M,Cashier,Customer Service,Kamloops,Stores,51.33822366,4.788522781,59.82437655,Stores
8134,Stearns,Gary,M,Cashier,Customer Service,Fort St John,Stores,8.11593358,0.527552377,0,Stores
8135,Waldschmidt,Shamika,F,Cashier,Customer Service,Richmond,Stores,35.01449218,1.680974692,0,Stores
8136,Barksdale,Marla,F,Dairy Person,Dairy,Burnaby,Stores,59.56587108,2.781852136,154.3964349,Stores
8137,Richard,Myrtle,F,Cashier,Customer Service,Terrace,Stores,24.43403977,4.604462339,0,Stores
8138,Martinez,Adrienne,F,Cashier,Customer Service,Prince George,Stores,46.4260634,3.809842031,70.47592167,Stores
8139,Pruett,Patricia,F,Cashier,Customer Service,Victoria,Stores,38.72817667,3.846941066,79.12806088,Stores
8140,Murray,Donald,M,Cashier,Customer Service,Vancouver,Stores,39.6255937,6.278957458,16.24683278,Stores
8141,Jones,Earl,M,Cashier,Customer Service,Nanaimo,Stores,50.70297032,5.577398687,98.20561551,Stores
8142,Depriest,David,M,Cashier,Customer Service,Cranbrook,Stores,61.452941,6.635590134,93.12758274,Stores
8143,Velez,Bettye,F,Cashier,Customer Service,Terrace,Stores,43.65091544,3.067789991,64.39488829,Stores
8144,Stutts,Herman,M,Cashier,Customer Service,Victoria,Stores,30.69906649,7.183165299,2.884113015,Stores
8145,Cooper,Diane,F,Cashier,Customer Service,Vancouver,Stores,46.40929931,2.066227268,106.5927823,Stores
8146,Baier,Cassandra,F,Cashier,Customer Service,Nanaimo,Stores,45.19699258,4.990683173,83.18627515,Stores
8147,Bruno,Cynthia,F,Cashier,Customer Service,Surrey,Stores,50.63171013,3.718524365,78.14888509,Stores
8148,Richardson,Stephen,M,Cashier,Customer Service,Richmond,Stores,45.21418848,5.368065567,67.09471573,Stores
8149,Moore,Madeline,F,Cashier,Customer Service,Fort Nelson,Stores,36.39983296,3.180754006,25.47722511,Stores
8150,Lepe,Raleigh,M,Cashier,Customer Service,Cranbrook,Stores,55.56403133,6.387182725,101.3132426,Stores
8151,McGovern,Michele,F,Cashier,Customer Service,Vancouver,Stores,23.83196369,7.395171991,0,Stores
8152,Woodward,Michael,M,Cashier,Customer Service,Prince George,Stores,36.76481925,1.430232318,55.75471719,Stores
8153,Reason,Charles,M,Cashier,Customer Service,Surrey,Stores,32.3104329,5.646280941,5.941084819,Stores
8154,Parker,Joan,F,Cashier,Customer Service,Chilliwack,Stores,42.53567607,5.228774055,37.15770295,Stores
8155,Campbell,Stuart,M,Cashier,Customer Service,Vancouver,Stores,49.53790417,6.727133773,85.15324675,Stores
8156,Colvin,Justin,M,Cashier,Customer Service,New Westminster,Stores,63.13671837,4.3214219,131.3774012,Stores
8157,Moore,Stephen,M,Cashier,Customer Service,Kamloops,Stores,60.65509134,4.178807696,191.2988832,Stores
8158,Smith,Ross,M,Cashier,Customer Service,Victoria,Stores,35.45869254,1,12.00049619,Stores
8159,Almond,William,M,Cashier,Customer Service,Kelowna,Stores,37.57748775,6.198630948,60.36772048,Stores
8160,Harris,Raymundo,M,Cashier,Customer Service,Kamloops,Stores,42.27587328,5.077070874,72.43690429,Stores
8161,Krause,Elizabeth,F,Cashier,Customer Service,Vancouver,Stores,68.47006705,6.002351663,205.9501501,Stores
8162,Swanson,Lawrence,M,Cashier,Customer Service,Terrace,Stores,31.09523395,4.146645277,0,Stores
8163,Clark,Norman,M,Cashier,Customer Service,Chilliwack,Stores,61.44171005,4.180569347,103.5042203,Stores
8164,Thompson,Viola,F,Cashier,Customer Service,Nanaimo,Stores,42.20170383,5.341982679,99.48063533,Stores
8165,Woodby,Melvina,F,Cashier,Customer Service,Vancouver,Stores,51.95297717,3.310523705,135.656102,Stores
8166,Elliott,Anthony,M,Cashier,Customer Service,Vancouver,Stores,45.15006009,4.729283529,82.35486034,Stores
8167,Duhon,Chris,F,Cashier,Customer Service,Victoria,Stores,53.43001321,2.85970704,172.3242726,Stores
8168,Kraemer,William,M,Cashier,Customer Service,Victoria,Stores,18.29029484,4.166788149,0,Stores
8169,Day,Dana,F,Cashier,Customer Service,Vancouver,Stores,43.31788241,3.336679582,124.0063241,Stores
8170,Hamler,Maria,F,Cashier,Customer Service,Fort St John,Stores,46.09464157,6.783344422,109.0688257,Stores
8171,Cruz,Adam,M,Cashier,Customer Service,Surrey,Stores,44.63553299,4.372665186,99.38604179,Stores
8172,Richter,Lula,F,Cashier,Customer Service,Prince George,Stores,38.00312648,5.541834336,51.58074642,Stores
8173,Robinson,Carmen,F,Cashier,Customer Service,Langley,Stores,72.84177527,5.81446753,189.9481652,Stores
8174,Ortega,Charles,M,Cashier,Customer Service,Nanaimo,Stores,34.25756438,2.838930897,24.50597097,Stores
8175,Choi,Darin,M,Cashier,Customer Service,Vancouver,Stores,41.53938091,6.891486138,47.54933962,Stores
8176,Hauck,Michael,M,Cashier,Customer Service,Kelowna,Stores,60.35093864,4.066896556,143.6786596,Stores
8177,Little,Martin,M,Cashier,Customer Service,Victoria,Stores,20.96574909,3.723273303,0,Stores
